placekey,location_name,latitude,longitude,street_address,city,region,zip,brands,safegraph_brand_ids,naics_code,wkt_area_sq_meters,date_range_start,poi_cbg,tract
223-223@8g6-y7x-kmk,Metro Atlanta Signs,34.086899,-84.470764,12926 Highway 92 Ste 200,Woodstock,GA,30188,,,3231,2003,2020-01-01,130570909024,13057090902
227-222@8gj-g7s-8qf,Quik Copy,31.575817,-84.142927,249 E Oglethorpe Blvd,Albany,GA,31705,,,3231,412,2020-01-01,130950002002,13095000200
226-223@5z4-qx9-4qf,Randall Boone Sign & Lighting,33.448911,-117.605963,919 Calle Amanecer,San Clemente,CA,92673,,,3231,1559,2020-01-01,060590421091,06059042109
227-223@5nw-9pw-mkz,Aamlid Brian C MD,43.53731,-96.743225,1210 W 18th St Ste G01,Sioux Falls,SD,57104,,,621111,7854,2020-01-01,460990106002,46099010600
zzw-224@bp4-jct-zpv,Big Island Print shop,19.721026,-155.084295,296 Kilauea Ave,Hilo,HI,96720,,,3231,889,2020-01-01,150010204001,15001020400
229-222@63s-tq7-yy9,American Cancer Society,39.412439,-76.947291,1393 Progress Way Ste 908,Eldersburg,MD,21784,,,3231,4030,2020-01-01,240135051021,24013505102
229-222@5vg-7tf-y5f,D J's Graphic Services,37.989651,-122.299588,2570 Appian Way Ste 131,Pinole,CA,94564,,,3231,888,2020-01-01,060133630004,06013363000
222-222@8gb-8tc-t7q,Threads Designs,35.390962,-85.987432,189 Mikala Ln,Hillsboro,TN,37342,,,3231,198,2020-01-01,470319707002,47031970700
222-222@8g9-jpn-dsq,Mohr Custom Knives,35.967378,-83.29956,221 Wooded Acres,Dandridge,TN,37725,,,3231,101,2020-01-01,470890709001,47089070900
222-222@8gm-tjz-h89,Sharp Binding & Printing,33.7615,-85.89042,546 Valley Cub Dr,Alexandria,AL,36250,,,3231,261,2020-01-01,010150025013,01015002501
22c-222@bp5-yyt-zcq,West Maui Engraving,20.879627,-156.679685,930 Wainee St Ste 3,Lahaina,HI,96761,,,3231,1040,2020-01-01,150090314043,15009031404
22g-222@5pw-69s-6c5,Geneva Foundation,41.904582,-87.72176,3800 W Grand Ave,Chicago,IL,60651,,,3231,265,2020-01-01,170312307003,17031230700
222-229@5yv-j8v-wp9,Silver Connect Web Design,36.188531,-115.21403,5348 Vegas Dr PMB 1602,Las Vegas,NV,89108,,,3231,416,2020-01-01,320030034233,32003003423
223-222@5sb-6tw-b8v,Bella Mold Removal,42.296135,-88.444383,12622 Davis Rd,Woodstock,IL,60098,,,3231,180,2020-01-01,171118709052,17111870905
226-225@5py-nm2-7qz,Community Action Council,37.976604,-84.457901,3429 Buckhorn Dr,Lexington,KY,40515,,,3231,1320,2020-01-01,210670034062,21067003406
229-222@5wc-cdp-q9f,Image360 Pullman,46.732483,-117.180387,205 NW Whitman St Ste A,Pullman,WA,99163,,,3231,530,2020-01-01,530750002003,53075000200
22k-222@5xq-4bn-gzf,Ron's Signs,34.203197,-119.146264,2240 Celsius Ave Ste A,Oxnard,CA,93030,,,3231,2361,2020-01-01,061110049021,06111004902
225-222@628-q8k-vcq,Mtg Electronics & Signs,39.629792,-74.810866,627 12th St,Hammonton,NJ,8037,,,3231,162,2020-01-01,340010111002,34001011100
22y-223@5yv-j8c-4vz,Wolf Custom Card,36.116345,-115.206248,4850 W Flamingo Rd Ste 32,Las Vegas,NV,89103,,,3231,7263,2020-01-01,320030029542,32003002954
22b-222@63s-9ws-ffz,Arthritis Foundation,40.055785,-76.296956,630 Janet Ave Ste A100,Lancaster,PA,17601,,,3231,5327,2020-01-01,420710118024,42071011802
zzw-222@662-2ks-zs5,Rule Signs,44.034408,-72.633029,792 Bear Hill Rd,Randolph,VT,5060,,,3231,160,2020-01-01,500179593001,50017959300
224-223@8dx-75v-fs5,Fraternal Order Of Police,30.494855,-91.063679,10777 Greenwell Springs Rd,Baton Rouge,LA,70814,,,3231,1155,2020-01-01,220330035012,22033003501
233-222@5z5-2vw-789,SBR Signs,34.282415,-118.899287,5345 N Commerce Ave,Moorpark,CA,93021,,,3231,1884,2020-01-01,061110076112,06111007611
225-222@63s-xh8-94v,Capital City Engravers,40.257835,-76.83724,810 S 31st St,Harrisburg,PA,17111,,,3231,481,2020-01-01,420430229002,42043022900
225-222@5z6-2ry-rx5,Diamond Sign Company,33.668089,-117.87671,2950 Airway Ave Ste D9,Costa Mesa,CA,92626,,,3231,3174,2020-01-01,060590626102,06059062610
222-223@8fz-rst-nwk,The Palm Beach County Food Bank,26.590983,-80.055725,525 Gator Dr,Lantana,FL,33462,,,3231,1450,2020-01-01,120990055011,12099005501
229-222@5xc-km5-7dv,Rose City Stamp,45.520255,-122.562556,335 SE 99th Ave,Portland,OR,97216,,,3231,255,2020-01-01,410510082011,41051008201
22b-223@8t2-dxw-h5z,Bartleby Press,30.352052,-97.667121,9603 Brown Ln Ste H2,Austin,TX,78754,,,3231,461,2020-01-01,484530018342,48453001834
238-222@8fy-cfk-y9z,Signs and Wonders Screen Printing,28.772457,-81.276582,2921 S Orlando Dr Ste 172,Sanford,FL,32773,,,3231,15241,2020-01-01,121170209022,12117020902
222-222@5p7-gjx-v75,Schnell Designs,45.155734,-93.695298,259 Jandel Ave NE,Hanover,MN,55341,,,3231,397,2020-01-01,271711008013,27171100801
zzy-222@8gk-ttw-xbk,Arthritis Foundation,33.436698,-86.732119,3800 Colonmade Pkwy Ste 140,Birmingham,AL,35243,,,3231,2377,2020-01-01,010730129102,01073012910
22j-222@5vg-7y8-st9,Mills Peninsula Internal Medicine,37.566025,-122.32639,50 S San Mateo Dr Ste 270,San Mateo,CA,94401,,,621111,1924,2020-01-01,060816063003,06081606300
224-222@5v2-j23-5s5,Graham Sasha FNP,39.432026,-123.802095,700 River Dr,Fort Bragg,CA,95437,,,621111,1185,2020-01-01,060450105004,06045010500
zzy-22c@5q6-s8y-vzz,Madison Pediatrics,39.64444,-106.592373,1 Main St,Edwards,CO,81632,,,621111,1820,2020-01-01,080370004012,08037000401
223-222@5qw-vb9-ks5,Lazer Graphics,32.621123,-97.168174,7650 US 287 Hwy Ste 110,Arlington,TX,76001,,,3231,944,2020-01-01,484391114081,48439111408
22k-222@8dx-gzf-7wk,Forever Boundless Goods & Services,31.12254,-92.061964,161 S Preston St Apt 20,Marksville,LA,71351,,,3231,110,2020-01-01,220090304001,22009030400
223-222@8fc-fgq-whq,Graphic Media Group,29.848698,-95.52811,9440 Bamboo Rd,Houston,TX,77041,,,3231,2227,2020-01-01,482015216001,48201521600
223-222@8dg-h7g-brk,Enteretainment With Amission Charity,26.922206,-82.212621,7348 Candace Ln,Port Charlotte,FL,33981,,,3231,161,2020-01-01,120150305011,12015030501
22c-222@5sc-p2x-d9z,American Cancer Society,43.876338,-91.197597,1285 Rudy St Ste 103,Onalaska,WI,54650,,,3231,1045,2020-01-01,550630105001,55063010500
zzw-229@5z4-zdb-249,Printersaurus Rex,34.169348,-118.344434,1013 N Lima St,Burbank,CA,91505,,,3231,103,2020-01-01,060373113003,06037311300
223-222@62k-jg4-pqf,Curti Charles & Sons Engraving,41.81624,-71.445796,15 Edna St,Providence,RI,2909,,,3231,144,2020-01-01,440070016001,44007001600
22f-226@5z6-2rp-d7q,National Charity League,33.69013,-117.897113,950 S Coast Dr,Costa Mesa,CA,92626,,,3231,1950,2020-01-01,060590639073,06059063907
227-222@63q-23p-j5f,Golos Printing,42.125568,-76.822207,110 E 9th St,Elmira Heights,NY,14903,,,3231,591,2020-01-01,360150108004,36015010800
225-223@63v-45n-49z,T Rex Printing,42.531274,-83.101488,32400 Edward Ave,Madison Heights,MI,48071,,,3231,1092,2020-01-01,261251810003,26125181000
224-222@3x5-4n8-f2k,Benchmark Signs and Graphics,47.718104,-116.796167,5077 N Building Center Dr,Coeur D Alene,ID,83815,,,3231,794,2020-01-01,160550007003,16055000700
zzy-222@629-g4j-9xq,Kipas Hachzokas Chasanim,41.69572,-74.65591,168 Gibber Rd,Kiamesha Lake,NY,12751,,,3231,1323,2020-01-01,361059515002,36105951500
22c-223@5pw-c5c-fxq,Backwoods vynl werks,40.397786,-86.87108,2008 S 22nd St,Lafayette,IN,47905,,,3231,401,2020-01-01,181570012002,18157001200
222-222@8dh-cwb-ks5,Disabled American Veterans Marathon Chapter 122,24.720682,-81.062407,7280 Overseas Hwy,Marathon,FL,33050,,,3231,337,2020-01-01,120879711002,12087971100
224-222@5z4-m2j-vxq,Aarons Promotional Advertising Specialts & Prdcts,33.919512,-117.446227,3770 Van Buren Blvd,Riverside,CA,92503,,,3231,128,2020-01-01,060650316012,06065031601
zzw-225@8dj-f8j-sqz,Hunger Free Tampa,28.039301,-82.529045,5008 W Linebaugh Ave Ste 40,Tampa,FL,33624,,,3231,1266,2020-01-01,120570114163,12057011416
224-222@628-nrn-y9z,Coastal Sign & Design,39.601349,-74.352495,356 Main St,West Creek,NJ,8092,,,3231,111,2020-01-01,340297361024,34029736102
zzy-222@8fc-9qk-mp9,Oaks of Inwood V Improvement Association,29.869195,-95.458622,7339 Walkers Forest Dr,Houston,TX,77088,,,3231,153,2020-01-01,482015332002,48201533200
233-222@5z6-3q7-6x5,California signs pro,33.993951,-118.293971,1106 W 53rd St,Los Angeles,CA,90037,,,3231,157,2020-01-01,060372326001,06037232600
zzy-222@5s6-wzd-f2k,The Freecycle Network,42.679216,-83.769081,5196 Pleasant Hill,Hartland,MI,48353,,,3231,1229,2020-01-01,260937133001,26093713300
22q-222@5z8-dry-xqz,Screen Printing Stuff,35.270603,-120.668934,2146 Parker St Ste D5,San Luis Obispo,CA,93401,,,3231,528,2020-01-01,060790111022,06079011102
223-222@8g7-33v-n5z,Affordale Signs and Awards,33.442133,-84.442838,130 Industrial Way,Fayetteville,GA,30215,,,3231,391,2020-01-01,131131404072,13113140407
223-223@5z4-ztx-yjv,Color Ondemand,34.034938,-118.45241,2030 S Westgate Ave,Los Angeles,CA,90025,,,3231,1614,2020-01-01,060372676002,06037267600
zzw-222@62j-sdp-5zz,Jonathan Sachs Graphics,42.485265,-71.184048,12 Oxbow Ln,Burlington,MA,1803,,,3231,76,2020-01-01,250173322004,25017332200
222-222@5pt-wcj-4qf,Priceless Vinyl More,40.100276,-87.630558,2 Hodge St Ste A,Tilton,IL,61832,,,3231,359,2020-01-01,171830105002,17183010500
225-223@63r-6yz-wrk,Schnabel Foundation,39.141964,-77.215678,804 W Diamond Ave Ste 100,Gaithersburg,MD,20878,,,3231,1068,2020-01-01,240317007061,24031700706
22d-222@63s-wqn-gx5,Aaromac Printing Solutions,39.596006,-77.807042,10226 Governor Lane Blvd Unit 4012,Williamsport,MD,21795,,,3231,3303,2020-01-01,240430108022,24043010802
224-224@627-ycx-ks5,Digital Motion,40.782776,-73.116763,1593 Locust Ave,Bohemia,NY,11716,,,3231,1194,2020-01-01,361031466063,36103146606
222-222@63j-bqy-xt9,The Occasions Group,39.246704,-85.096441,957 N Meridian St,Sunman,IN,47041,,,3231,6678,2020-01-01,181379684001,18137968400
zzy-222@5s4-6v6-pn5,American Kidney Fund,44.106303,-87.666192,7315 Wis Ave,Manitowoc,WI,54220,,,3231,63,2020-01-01,550710004002,55071000400
zzw-222@5r7-fnz-35z,Thrifty Threads,35.942495,-95.883724,11 W Dawes Ave,Bixby,OK,74008,,,3231,397,2020-01-01,401430078011,40143007801
224-223@5z5-t3g-6tv,Memjet Labels,33.00714,-117.090457,15920 Bernardo Center Dr,San Diego,CA,92127,,,3231,727,2020-01-01,060730170321,06073017032
223-22f@63r-q3z-kzz,Bush Anne E MD,38.455181,-78.012956,501 Sunset Ln,Culpeper,VA,22701,,,621111,12740,2020-01-01,510479305022,51047930502
zzw-222@5pw-67f-26k,Progressive Psychiatry,41.889083,-87.80109,1010 Lake St Ste 100,Oak Park,IL,60301,,,621111,4283,2020-01-01,170318123012,17031812301
228-223@627-wkn-mhq,Rhemacare Medicals PC Valentine Obi MD,40.752489,-74.210123,185 Central Ave,East Orange,NJ,7018,,,621111,702,2020-01-01,340130109004,34013010900
234-222@5s8-ch7-835,Kelly Kevin Licsw,44.934098,-93.187773,241 Cleveland Ave S Ste B2,Saint Paul,MN,55105,,,3231,338,2020-01-01,271230430003,27123043000
225-222@5q6-789-59f,Boulder Masonic Lodge,40.020116,-105.281022,2205 Broadway,Boulder,CO,80302,,,3231,690,2020-01-01,080130122043,08013012204
226-222@5z5-3p2-gkz,Wirsching Signs & Graphics,34.11655,-118.242875,3067 W Avenue 32,Los Angeles,CA,90065,,,3231,1191,2020-01-01,060371864012,06037186401
224-222@645-96h-ysq,Murray Signs & Graphics,34.237399,-78.002569,324 Village Rd NE,Leland,NC,28451,,,3231,1876,2020-01-01,370190201043,37019020104
223-222@5pw-p6y-mff,Pirok Design,41.853493,-88.449565,42W793 Clover Hill Ln,Elburn,IL,60119,,,3231,321,2020-01-01,170898545012,17089854501
225-222@5z8-746-3dv,The Wellness Kitchen,35.554142,-120.721776,1255 Las Tablas Rd Ste 102,Templeton,CA,93465,,,3231,1029,2020-01-01,060790127043,06079012704
223-223@8g6-vfr-dvz,Signarama,32.542005,-82.898268,620 E Jackson St,Dublin,GA,31021,,,3231,192,2020-01-01,131759509002,13175950900
222-222@8g6-yj7-6p9,United States Gypsum Co,33.880227,-84.318797,4859 New Peachtree Rd,Chamblee,GA,30341,,,3399,6180,2020-01-01,130890214121,13089021412
227-223@8gf-r6w-vxq,Stroup Sheet Metal,35.592328,-82.614879,220 New Leicester Hwy,Asheville,NC,28806,,,3399,239,2020-01-01,370210014005,37021001400
222-222@5yv-bq4-7t9,Pabco Building Products Llc,36.22504,-114.87464,4001 State Hwy 147,Las Vegas,NV,89156,,,3399,1236,2020-01-01,320030056134,32003005613
zzy-222@8t2-h8b-249,Reed Minerals,30.727899,-96.996422,Farm To Market 1786,Rockdale,TX,76567,,,3399,1236,2020-01-01,483319503002,48331950300
222-222@5s6-zcw-jy9,Ameristep Corp,43.178861,-83.750004,901 Tacoma Ct,Clio,MI,48420,,,3399,1431,2020-01-01,260490101101,26049010110
222-222@62k-dx6-3wk,Concept Machine,42.593925,-71.858283,1006 Ashburnham St,Fitchburg,MA,1420,,,3399,1234,2020-01-01,250277111002,25027711100
222-222@65y-xy5-f75,Lane Construction Corp,42.45632,-73.195872,1867 East St,Pittsfield,MA,1201,,,3399,86,2020-01-01,250039352005,25003935200
22c-222@5z7-s6j-nyv,OnTrac,36.805131,-119.863145,4069 W Shaw Ave Ste 109,Fresno,CA,93722,,,492110,7168,2020-01-01,060190042054,06019004205
zzy-222@5ws-k5v-pgk,Last leaf Inc,41.327113,-112.190992,5766 Hwy 126 Unit G,Ogden,UT,84404,,,3399,1236,2020-01-01,490572104031,49057210403
zzy-223@5qw-vyy-2zf,Technology Components,32.675574,-97.325004,130 E Felix St S Ste 456,Fort Worth,TX,76115,,,3399,4309,2020-01-01,484391047021,48439104702
zzy-224@5wg-5ty-fvf,Snake River Plains Potatoes,43.594347,-111.964228,10971 North Yellowstone Highway,Ucon,ID,83454,,,3399,135,2020-01-01,160199703002,16019970300
222-222@8f2-d48-x5z,Riegel By Products Co Inc,32.525676,-93.764858,509 Fortson St,Shreveport,LA,71107,,,3399,233,2020-01-01,220170205002,22017020500
222-224@5z4-ryn-fzz,Outdoor Concepts Inc,33.742509,-118.001149,15080 Goldenwest Cir,Westminster,CA,92683,,,3399,1828,2020-01-01,060590996014,06059099601
224-222@3x5-3fm-2p9,Kd Steel Inc H Q,47.721288,-117.374507,7004 N Altamont St,Spokane,WA,99217,,,3399,585,2020-01-01,530630112012,53063011201
zzy-222@96z-ytm-f2k,Clorox De Puerto Rico,18.297551,-66.061254,Carretera 798,Caguas,PR,725,,,3399,1236,2020-01-01,720252001005,72025200100
224-222@8sz-tpj-5fz,Deanan Gourmet Popcorn,29.522176,-98.319998,601 Toepperwein Rd,Converse,TX,78109,,,3399,399,2020-01-01,480291215052,48029121505
227-222@8tm-nrz-ndv,Waycor Inc,35.6623,-105.990693,2820 Industrial Rd,Santa Fe,NM,87507,,,3399,438,2020-01-01,350490012021,35049001202
2vc-222@96z-xvp-nt9,Heraeus Medical Components Caribe Incorporado,18.462425,-66.271858,415 Carr 693,Dorado,PR,646,,,3399,2441,2020-01-01,720515403002,72051540300
223-222@62k-vss-n5z,New England Tool,43.791071,-70.772272,5 Industrial Way,Cornish,ME,4020,,,3399,1361,2020-01-01,230310225001,23031022500
222-222@8gq-jbp-3t9,Hafner World Wide Inc,30.249754,-82.67518,284 NW Falling Creek Rd,Lake City,FL,32055,,,3399,1236,2020-01-01,120231102023,12023110202
222-222@5qw-qvk-yn5,Newton Conveyors Inc,32.339018,-97.468691,1204 County Road 1123,Cleburne,TX,76033,,,3399,432,2020-01-01,482511301002,48251130100
zzy-222@5r3-bkt-6x5,Ezell Key Grain Co,32.685519,-100.845823,3101 South Us Highway 84,Snyder,TX,79549,,,3399,84,2020-01-01,484159506002,48415950600
22d-222@627-wg7-f2k,Bicor Processing Corp,40.656054,-73.896339,362 Dewitt Ave,Brooklyn,NY,11207,,,3399,10431,2020-01-01,360471098001,36047109800
22f-222@8t2-fms-rhq,Centex Materials Llc,30.214867,-97.758169,817 E Saint Elmo Rd,Austin,TX,78745,,,3399,59,2020-01-01,484530024031,48453002403
223-222@62k-jbd-7qz,Providence Casket Co,41.887245,-71.411409,1 Industrial Cir,Lincoln,RI,2865,,,3399,517,2020-01-01,440070117021,44007011702
zzy-222@5z9-spx-ndv,Hanson Aggregates Arizona Inc,34.773216,-112.077484,280 North Cement Plant Road,Clarkdale,AZ,86324,,,3399,154,2020-01-01,040250019003,04025001900
222-223@5rb-gw9-g8v,Dessin Fournir Inc,39.234754,-99.301494,308 W Mill St,Plainville,KS,67663,,,3399,952,2020-01-01,201639747002,20163974700
22b-22g@63v-497-gkz,Casabar Renato MD,42.418496,-82.913744,22201 Moross Rd,Detroit,MI,48236,,,621111,1236,2020-01-01,261635016002,26163501600
228-223@8t2-fm7-dgk,Chelsea Smith,30.289945,-97.817974,5000 Bee Caves Rd,West Lake Hills,TX,78746,,,621111,992,2020-01-01,484530019183,48453001918
222-226@8gf-r5g-zzz,Intervelocitynet,35.595309,-82.555329,20 Battery Park Ave,Asheville,NC,28801,,,54192,11492,2020-01-01,370210001001,37021000100
22d-223@8f4-wt3-6zf,Riley & Riley Photography,30.413403,-88.826806,1018 Government St,Ocean Springs,MS,39564,,,54192,203,2020-01-01,280590405003,28059040500
223-222@63t-yqy-vpv,WP Photography,42.368377,-83.381745,34224 Plymouth Rd,Livonia,MI,48150,,,54192,889,2020-01-01,261635583002,26163558300
222-223@5sb-77x-8vz,Outcoursing,42.17628,-88.331632,9 Crystal Lake Rd,Lake in the Hills,IL,60156,,,54192,732,2020-01-01,171118712072,17111871207
23s-222@5z5-3qt-89z,Studio Karo,34.074716,-118.28846,201 N Westmoreland Ave Ste 127,Los Angeles,CA,90004,,,54192,2273,2020-01-01,060372111221,06037211122
zzy-225@63w-4cm-y5f,Amy a Kopp MD,42.796787,-82.737385,67267 S Main St,Richmond,MI,48062,,,621111,2388,2020-01-01,260992110003,26099211000
227-222@8fc-8q5-g6k,UTMB Health Pediatric and Adult Primary Care League City,29.508024,-95.04286,6465 S Shore Blvd,League City,TX,77573,,,621111,534,2020-01-01,481677212014,48167721201
223-225@645-98f-kvf,Church Jeffrey S MD,34.201626,-77.927884,2305 Canterwood Dr,Wilmington,NC,28401,,,621111,808,2020-01-01,371290107001,37129010700
225-222@8tm-nq8-pd9,Boxes Bubbles and Beans,35.68288,-105.943452,442 Galisteo St,Santa Fe,NM,87501,,,492110,94,2020-01-01,350490004001,35049000400
zzw-222@63r-678-xh5,MinuteClinic,39.061061,-77.049755,12359 Georgia Ave,Glenmont,MD,20906,MinuteClinic,SG_BRAND_7addbb50380d485c29258638e50c38ac,621111,9562,2020-01-01,240317032124,24031703212
222-223@5pw-2cd-t7q,Sergei A Kravets MD,41.529049,-88.134245,330 Madison St,Joliet,IL,60435,,,621111,958,2020-01-01,171978828023,17197882802
226-22f@63p-742-8qf,Gilbert Hills Rebecca MD,40.270044,-76.661048,35 Hope Dr,Hershey,PA,17033,,,621111,2874,2020-01-01,420430241053,42043024105
234-224@5z5-qf3-rtv,Freaner Creative,32.712398,-117.164449,113 W G St PMB 650,San Diego,CA,92101,,,54192,72,2020-01-01,060730053004,06073005300
22j-222@8fw-25t-h5z,Miami Institute Of Photography,25.825543,-80.193696,119 NE 54th St,Miami,FL,33137,,,54192,1188,2020-01-01,120860020042,12086002004
223-227@8fw-26v-4n5,Roca Photography,25.867392,-80.305952,1140 W 50th St,Hialeah,FL,33012,,,54192,261,2020-01-01,120860007084,12086000708
223-222@8fy-84d-nqz,Portraits Now,28.569364,-81.543981,2 N Bluford Ave,Ocoee,FL,34761,,,54192,426,2020-01-01,120950181002,12095018100
228-222@63f-ktn-dqf,Warren McCormack Photography,35.786814,-78.783767,201 W Chatham St Ste 216,Cary,NC,27511,,,54192,1198,2020-01-01,371830535071,37183053507
zzy-22c@627-tnr-5cq,Erwin Pearl,40.641303,-73.778149,Jfk Airport,Woodmere,NY,11430,,,448310,19031762,2020-01-01,360810716001,36081071600
223-223@63r-6dr-nh5,Action Delivery Logistic Services,38.93968,-76.872116,7721 Polk St,Hyattsville,MD,20785,,,492110,12060,2020-01-01,240338036022,24033803602
22g-222@665-8qc-6hq,Around The World Imports Rochester,43.082712,-77.633492,150 Miracle Mile Dr Unit 150,Rochester,NY,14623,,,453220,42921,2020-01-01,360550131041,36055013104
265-222@5z5-3r8-whq,Asia Imports,34.101216,-118.334275,6628 Hollywood Blvd,Los Angeles,CA,90028,,,453220,1751,2020-01-01,060371907001,06037190700
22j-22m@5s6-9w8-v75,The Blanket Hog,41.7191,-86.19011,6501 Grape Rd Ste 236,Mishawaka,IN,46545,,,453220,181,2020-01-01,181410113062,18141011306
225-222@5nz-vzf-2rk,Navin Gupta DPM,41.566509,-93.799458,230 S 68th St Ste 1208,West Des Moines,IA,50266,,,621111,1295,2020-01-01,190490508112,19049050811
22f-223@63p-vm8-hyv,611 Open Mri & Ct,40.798961,-77.846735,611 University Dr Ste 118,State College,PA,16801,,,621111,1488,2020-01-01,420270120001,42027012000
224-223@63t-yw5-kzz,Ammar Kanaan MD,42.213857,-83.21153,15450 Northline Rd Ste 101,Southgate,MI,48195,,,621111,218,2020-01-01,261635816003,26163581600
zzw-222@627-s23-h89,High Profile Sounds and Events,40.667462,-73.708485,360 W Merrick Rd,Valley Stream,NY,11580,,,54192,1031,2020-01-01,360594104003,36059410400
22c-225@8fc-fj2-n89,London Studios,29.733459,-95.479593,5714 Fairdale Ln,Houston,TX,77057,,,54192,1400,2020-01-01,482014320012,48201432001
225-22f@5qd-sxn-7wk,Durango Primary Care 1,37.282991,-107.874336,1800 E 3rd Ave,Durango,CO,81301,,,621111,1993,2020-01-01,080679710002,08067971000
zzw-222@63j-r7q-2hq,Maumee Pediatric & Associates,41.562854,-83.663502,520 W Sophia St,Maumee,OH,43537,,,621111,337,2020-01-01,390950071022,39095007102
zzw-222@63s-ypq-xyv,Select Medical,39.867932,-77.037215,5815 York Rd,New Oxford,PA,17350,Select Medical,SG_BRAND_067d3dc3c5235609,621111,899,2020-01-01,420010309003,42001030900
222-222@5z5-3t7-5j9,Ananda Medical Group,34.128364,-117.865168,130 W Route 66 Ste 219,Glendora,CA,91740,,,621111,1670,2020-01-01,060374011023,06037401102
zzy-222@8fc-f9s-hnq,Texas ENT,29.691505,-95.403384,7900 Fannin Ste 1800,Shenandoah,TX,77054,,,621111,4380,2020-01-01,482013144002,48201314400
22f-225@627-wc3-cdv,Fashion Gold,40.691414,-73.986834,465 Fulton St,Brooklyn,NY,11201,,,448310,3666,2020-01-01,360470011001,36047001100
22b-222@5vh-bbf-2c5,Round Robin,37.37967,-122.115269,146 Main St,Los Altos,CA,94022,,,448310,902,2020-01-01,060855103002,06085510300
227-225@5q9-7fd-3wk,Brames Gregory T MD,38.838405,-104.795566,1725 E Boulder St Ste 202,Colorado Springs,CO,80909,,,621111,660,2020-01-01,080410027001,08041002700
222-229@629-3fy-td9,Chafouleas Eleas MD,41.826862,-72.493344,281 Hartford Tpke,Vernon Rockville,CT,6066,,,621111,1166,2020-01-01,090135303021,09013530302
